datetime,value,flag,location_id,parameter_id
2015-09-30 23:00:00,911.9581,0,KW761201,Q.G.m
2015-10-31 23:00:00,832.9413,0,KW761201,Q.G.m
2015-11-30 23:00:00,933.9107,0,KW761201,Q.G.m
2015-12-31 23:00:00,1376.4437,0,KW761201,Q.G.m
2016-01-31 23:00:00,1549.8649,0,KW761201,Q.G.m
2016-02-29 23:00:00,2676.195,0,KW761201,Q.G.m
2016-03-31 23:00:00,1768.2154,0,KW761201,Q.G.m
2016-04-30 23:00:00,1671.8827,0,KW761201,Q.G.m
2016-05-31 23:00:00,1691.1996,0,KW761201,Q.G.m
2016-06-30 23:00:00,2829.6878,0,KW761201,Q.G.m
2016-07-31 23:00:00,1739.1992,0,KW761201,Q.G.m
2016-08-31 23:00:00,1320.3823,0,KW761201,Q.G.m
2016-09-30 23:00:00,1000.7062,0,KW761201,Q.G.m
2016-10-31 23:00:00,822.5979,0,KW761201,Q.G.m
2016-11-30 23:00:00,1142.6803,0,KW761201,Q.G.m
2016-12-31 23:00:00,879.1295,0,KW761201,Q.G.m
2017-01-31 23:00:00,823.5426,0,KW761201,Q.G.m
2017-02-28 23:00:00,1243.4948,0,KW761201,Q.G.m
2017-03-31 23:00:00,1748.3604,0,KW761201,Q.G.m
2017-04-30 23:00:00,1066.4105,0,KW761201,Q.G.m
2017-05-31 23:00:00,1323.451,0,KW761201,Q.G.m
2017-06-30 23:00:00,1141.7244,0,KW761201,Q.G.m
2017-07-31 23:00:00,1082.6082,0,KW761201,Q.G.m
2017-08-31 23:00:00,1246.3584,0,KW761201,Q.G.m
2017-09-30 23:00:00,1228.3668,0,KW761201,Q.G.m
2017-10-31 23:00:00,1153.8997,0,KW761201,Q.G.m
2017-11-30 23:00:00,1393.1785,0,KW761201,Q.G.m
2017-12-31 23:00:00,2308.004,0,KW761201,Q.G.m
2018-01-31 23:00:00,3614.2372,0,KW761201,Q.G.m
2018-02-28 23:00:00,2230.0922,0,KW761201,Q.G.m
2018-03-31 23:00:00,1507.0619,0,KW761201,Q.G.m
2018-04-30 23:00:00,1508.8158,0,KW761201,Q.G.m
2018-05-31 23:00:00,1370.198,0,KW761201,Q.G.m
2018-06-30 23:00:00,1430.6885,0,KW761201,Q.G.m
2018-07-31 23:00:00,921.8406,0,KW761201,Q.G.m
2018-08-31 23:00:00,675.2226,0,KW761201,Q.G.m
2018-09-30 23:00:00,734.6852,0,KW761201,Q.G.m
2018-10-31 23:00:00,646.8221,0,KW761201,Q.G.m
2018-11-30 23:00:00,624.6862,0,KW761201,Q.G.m
2018-12-31 23:00:00,1282.7067,0,KW761201,Q.G.m
2019-01-31 23:00:00,1590.125,0,KW761201,Q.G.m
2019-02-28 23:00:00,1547.1512,0,KW761201,Q.G.m
2019-03-31 23:00:00,1862.2292,0,KW761201,Q.G.m
2019-04-30 23:00:00,1218.587,0,KW761201,Q.G.m
2019-05-31 23:00:00,1403.684,0,KW761201,Q.G.m
2019-06-30 23:00:00,1501.0713,0,KW761201,Q.G.m
2019-07-31 23:00:00,1188.667,0,KW761201,Q.G.m
2019-08-31 23:00:00,1137.5673,0,KW761201,Q.G.m
2019-09-30 23:00:00,971.624,0,KW761201,Q.G.m
2019-10-31 23:00:00,1215.0952,0,KW761201,Q.G.m
2019-11-30 23:00:00,1327.2672,0,KW761201,Q.G.m
2019-12-31 23:00:00,1746.8862,0,KW761201,Q.G.m
2020-01-31 23:00:00,1402.0874,0,KW761201,Q.G.m
2020-02-29 23:00:00,2597.165,0,KW761201,Q.G.m
2020-03-31 23:00:00,2756.5622,0,KW761201,Q.G.m
2020-04-30 23:00:00,1127.6974,0,KW761201,Q.G.m
2020-05-31 23:00:00,1096.8541,0,KW761201,Q.G.m
