datetime,value,flag,location_id,parameter_id
2014-12-31 23:00:00,0.0287,0,KW213011,Q.B.d
2015-01-01 23:00:00,0.0221,0,KW213011,Q.B.d
2015-01-02 23:00:00,-0.0007,0,KW213011,Q.B.d
2015-01-03 23:00:00,-0.0108,0,KW213011,Q.B.d
2015-01-04 23:00:00,0.186,0,KW213011,Q.B.d
2015-01-05 23:00:00,2.3811,0,KW213011,Q.B.d
2015-01-06 23:00:00,1.903,0,KW213011,Q.B.d
2015-01-07 23:00:00,2.4682,0,KW213011,Q.B.d
2015-01-08 23:00:00,1.3586,0,KW213011,Q.B.d
2015-01-09 23:00:00,0.5079,0,KW213011,Q.B.d
2015-01-10 23:00:00,0.7155,0,KW213011,Q.B.d
2015-01-11 23:00:00,0.7362,0,KW213011,Q.B.d
2015-01-12 23:00:00,1.8509,0,KW213011,Q.B.d
2015-01-13 23:00:00,0.146,0,KW213011,Q.B.d
2015-01-14 23:00:00,0.1235,0,KW213011,Q.B.d
2015-01-15 23:00:00,0.1376,0,KW213011,Q.B.d
2015-01-16 23:00:00,0.6847,0,KW213011,Q.B.d
2015-01-17 23:00:00,1.1153,0,KW213011,Q.B.d
2015-01-18 23:00:00,0.4646,0,KW213011,Q.B.d
2015-01-19 23:00:00,2.0334,0,KW213011,Q.B.d
2015-01-20 23:00:00,1.1439,0,KW213011,Q.B.d
2015-01-21 23:00:00,2.1729,0,KW213011,Q.B.d
2015-01-22 23:00:00,2.8499,0,KW213011,Q.B.d
2015-01-23 23:00:00,2.2862,0,KW213011,Q.B.d
2015-01-24 23:00:00,4.174,0,KW213011,Q.B.d
2015-01-25 23:00:00,1.9452,0,KW213011,Q.B.d
2015-01-26 23:00:00,5.2682,0,KW213011,Q.B.d
2015-01-27 23:00:00,0.2541,0,KW213011,Q.B.d
2015-01-28 23:00:00,4.0035,0,KW213011,Q.B.d
2015-01-29 23:00:00,0.2511,0,KW213011,Q.B.d
2015-01-30 23:00:00,0.2169,0,KW213011,Q.B.d
2015-01-31 23:00:00,0.2007,0,KW213011,Q.B.d
2015-02-01 23:00:00,0.9241,0,KW213011,Q.B.d
2015-02-02 23:00:00,0.5223,0,KW213011,Q.B.d
