datetime,value,flag,location_id,parameter_id
2014-12-31 23:00:00,0.0047,0,KW107111,Q.B.m
2015-01-31 23:00:00,0.0047,0,KW107111,Q.B.m
2015-02-28 23:00:00,0.0047,0,KW107111,Q.B.m
2015-03-31 23:00:00,0.006,0,KW107111,Q.B.m
2015-04-30 23:00:00,0.0096,0,KW107111,Q.B.m
2015-05-31 23:00:00,0.0102,0,KW107111,Q.B.m
2015-06-30 23:00:00,0.0128,0,KW107111,Q.B.m
2015-07-31 23:00:00,0.0226,0,KW107111,Q.B.m
2015-08-31 23:00:00,0.023,0,KW107111,Q.B.m
2015-09-30 23:00:00,0.0132,0,KW107111,Q.B.m
2015-10-31 23:00:00,0.0079,0,KW107111,Q.B.m
2015-11-30 23:00:00,0.0063,0,KW107111,Q.B.m
2015-12-31 23:00:00,0.0053,0,KW107111,Q.B.m
2017-01-31 23:00:00,0.0047,0,KW107111,Q.B.m
2017-02-28 23:00:00,0.0053,0,KW107111,Q.B.m
2017-03-31 23:00:00,0.0052,0,KW107111,Q.B.m
2017-04-30 23:00:00,0.0077,0,KW107111,Q.B.m
2017-05-31 23:00:00,0.0153,0,KW107111,Q.B.m
2017-06-30 23:00:00,0.0208,0,KW107111,Q.B.m
2017-07-31 23:00:00,0.0233,0,KW107111,Q.B.m
2017-08-31 23:00:00,0.0142,0,KW107111,Q.B.m
2017-09-30 23:00:00,0.0153,0,KW107111,Q.B.m
2017-10-31 23:00:00,0.0097,0,KW107111,Q.B.m
2017-11-30 23:00:00,0.0048,0,KW107111,Q.B.m
2017-12-31 23:00:00,0.0105,0,KW107111,Q.B.m
2018-01-31 23:00:00,0.0061,0,KW107111,Q.B.m
2018-02-28 23:00:00,0.0047,0,KW107111,Q.B.m
2018-03-31 23:00:00,0.0047,0,KW107111,Q.B.m
2018-04-30 23:00:00,0.0118,0,KW107111,Q.B.m
2018-05-31 23:00:00,0.015,0,KW107111,Q.B.m
2018-06-30 23:00:00,0.0194,0,KW107111,Q.B.m
2018-07-31 23:00:00,0.0315,0,KW107111,Q.B.m
2018-08-31 23:00:00,0.0248,0,KW107111,Q.B.m
2018-09-30 23:00:00,0.0128,0,KW107111,Q.B.m
2018-10-31 23:00:00,0.0081,0,KW107111,Q.B.m
2018-11-30 23:00:00,0.0044,0,KW107111,Q.B.m
2018-12-31 23:00:00,0.0045,0,KW107111,Q.B.m
2019-01-31 23:00:00,0.0047,0,KW107111,Q.B.m
2019-02-28 23:00:00,0.0047,0,KW107111,Q.B.m
2019-03-31 23:00:00,0.005,0,KW107111,Q.B.m
2019-04-30 23:00:00,0.0085,0,KW107111,Q.B.m
2019-05-31 23:00:00,0.0122,0,KW107111,Q.B.m
2019-06-30 23:00:00,0.0189,0,KW107111,Q.B.m
2019-07-31 23:00:00,0.022,0,KW107111,Q.B.m
2019-08-31 23:00:00,0.0182,0,KW107111,Q.B.m
2019-09-30 23:00:00,0.0126,0,KW107111,Q.B.m
2019-10-31 23:00:00,0.0117,0,KW107111,Q.B.m
2019-11-30 23:00:00,0.0043,0,KW107111,Q.B.m
2019-12-31 23:00:00,0.0046,0,KW107111,Q.B.m
2020-01-31 23:00:00,0.0047,0,KW107111,Q.B.m
2020-02-29 23:00:00,0.0044,3,KW107111,Q.B.m
2021-04-30 23:00:00,0.0078,0,KW107111,Q.B.m
2021-05-31 23:00:00,0.0123,0,KW107111,Q.B.m
2021-06-30 23:00:00,0.0296,0,KW107111,Q.B.m
2021-07-31 23:00:00,0.033,0,KW107111,Q.B.m
2021-08-31 23:00:00,0.0302,0,KW107111,Q.B.m
2021-09-30 23:00:00,0.0238,0,KW107111,Q.B.m
2021-10-31 23:00:00,0.0197,0,KW107111,Q.B.m
2021-11-30 23:00:00,0.0103,0,KW107111,Q.B.m
2021-12-31 23:00:00,0.0058,0,KW107111,Q.B.m
2022-01-31 23:00:00,0.0071,0,KW107111,Q.B.m
2022-02-28 23:00:00,0.0163,0,KW107111,Q.B.m
2022-03-31 23:00:00,0.0033,0,KW107111,Q.B.m
2022-07-31 23:00:00,0.0284,3,KW107111,Q.B.m
