datetime,value,flag,location_id,parameter_id
2014-12-31 23:00:00,232.3167,0,KW761001,Q.G.m
2015-01-31 23:00:00,577.9652,0,KW761001,Q.G.m
2015-02-28 23:00:00,319.7395,0,KW761001,Q.G.m
2015-03-31 23:00:00,271.0328,0,KW761001,Q.G.m
2015-04-30 23:00:00,329.8205,0,KW761001,Q.G.m
2015-05-31 23:00:00,417.1026,0,KW761001,Q.G.m
2015-06-30 23:00:00,156.3959,0,KW761001,Q.G.m
2015-07-31 23:00:00,17.583,0,KW761001,Q.G.m
2015-08-31 23:00:00,8.4131,3,KW761001,Q.G.m
2015-09-30 23:00:00,5.5274,0,KW761001,Q.G.m
2015-10-31 23:00:00,1.6584,0,KW761001,Q.G.m
2015-11-30 23:00:00,34.6131,0,KW761001,Q.G.m
2015-12-31 23:00:00,136.1247,0,KW761001,Q.G.m
2016-01-31 23:00:00,317.2178,0,KW761001,Q.G.m
2016-02-29 23:00:00,731.8194,0,KW761001,Q.G.m
2016-03-31 23:00:00,380.4222,0,KW761001,Q.G.m
2016-04-30 23:00:00,383.1262,0,KW761001,Q.G.m
2016-05-31 23:00:00,399.8976,0,KW761001,Q.G.m
2016-06-30 23:00:00,783.0583,0,KW761001,Q.G.m
2016-07-31 23:00:00,414.0298,0,KW761001,Q.G.m
2016-08-31 23:00:00,97.4609,0,KW761001,Q.G.m
2016-09-30 23:00:00,8.2936,0,KW761001,Q.G.m
2016-10-31 23:00:00,2.5962,0,KW761001,Q.G.m
2016-11-30 23:00:00,39.8262,0,KW761001,Q.G.m
2016-12-31 23:00:00,1.8363,0,KW761001,Q.G.m
2017-01-31 23:00:00,4.0225,0,KW761001,Q.G.m
2017-02-28 23:00:00,97.9766,0,KW761001,Q.G.m
2017-03-31 23:00:00,407.9017,0,KW761001,Q.G.m
2017-04-30 23:00:00,11.5085,0,KW761001,Q.G.m
2017-05-31 23:00:00,61.6607,3,KW761001,Q.G.m
2017-06-30 23:00:00,21.9967,3,KW761001,Q.G.m
2017-07-31 23:00:00,22.2531,0,KW761001,Q.G.m
2017-08-31 23:00:00,36.1642,0,KW761001,Q.G.m
2017-09-30 23:00:00,38.5498,0,KW761001,Q.G.m
2017-10-31 23:00:00,19.9874,0,KW761001,Q.G.m
2017-11-30 23:00:00,210.8908,0,KW761001,Q.G.m
2017-12-31 23:00:00,619.8337,0,KW761001,Q.G.m
2018-01-31 23:00:00,995.2721,0,KW761001,Q.G.m
2018-02-28 23:00:00,613.9673,0,KW761001,Q.G.m
2018-03-31 23:00:00,265.444,0,KW761001,Q.G.m
2018-04-30 23:00:00,261.2985,0,KW761001,Q.G.m
2018-05-31 23:00:00,107.8038,0,KW761001,Q.G.m
2018-06-30 23:00:00,183.4632,0,KW761001,Q.G.m
2018-07-31 23:00:00,6.6966,3,KW761001,Q.G.m
2018-08-31 23:00:00,29.9654,0,KW761001,Q.G.m
2018-09-30 23:00:00,21.8113,0,KW761001,Q.G.m
2018-10-31 23:00:00,3.062,0,KW761001,Q.G.m
2018-11-30 23:00:00,8.7341,0,KW761001,Q.G.m
2018-12-31 23:00:00,135.7522,0,KW761001,Q.G.m
2019-01-31 23:00:00,218.4496,0,KW761001,Q.G.m
2019-02-28 23:00:00,173.7538,0,KW761001,Q.G.m
2019-03-31 23:00:00,411.797,0,KW761001,Q.G.m
2019-04-30 23:00:00,16.1107,0,KW761001,Q.G.m
2019-05-31 23:00:00,164.7758,0,KW761001,Q.G.m
2019-06-30 23:00:00,258.2604,0,KW761001,Q.G.m
2019-07-31 23:00:00,27.2877,0,KW761001,Q.G.m
2019-08-31 23:00:00,20.8981,0,KW761001,Q.G.m
2019-09-30 23:00:00,8.5796,0,KW761001,Q.G.m
2019-10-31 23:00:00,39.6364,0,KW761001,Q.G.m
2019-11-30 23:00:00,70.8193,0,KW761001,Q.G.m
2019-12-31 23:00:00,356.1397,0,KW761001,Q.G.m
2020-01-31 23:00:00,177.0531,0,KW761001,Q.G.m
2020-02-29 23:00:00,701.1037,0,KW761001,Q.G.m
2020-03-31 23:00:00,722.9847,0,KW761001,Q.G.m
2020-04-30 23:00:00,21.2768,3,KW761001,Q.G.m
2020-05-31 23:00:00,15.1274,0,KW761001,Q.G.m
2020-06-30 23:00:00,21.0626,0,KW761001,Q.G.m
2020-07-31 23:00:00,14.852,0,KW761001,Q.G.m
2020-08-31 23:00:00,17.5189,0,KW761001,Q.G.m
2020-09-30 23:00:00,9.4926,0,KW761001,Q.G.m
2020-10-31 23:00:00,9.1104,0,KW761001,Q.G.m
2020-11-30 23:00:00,20.9605,0,KW761001,Q.G.m
2020-12-31 23:00:00,91.5206,0,KW761001,Q.G.m
2021-01-31 23:00:00,255.5651,0,KW761001,Q.G.m
2021-02-28 23:00:00,832.7491,0,KW761001,Q.G.m
2021-03-31 23:00:00,172.3586,0,KW761001,Q.G.m
2021-04-30 23:00:00,13.1721,0,KW761001,Q.G.m
2021-05-31 23:00:00,213.5277,0,KW761001,Q.G.m
2021-06-30 23:00:00,252.5558,0,KW761001,Q.G.m
2021-07-31 23:00:00,657.5791,0,KW761001,Q.G.m
2021-08-31 23:00:00,357.7933,0,KW761001,Q.G.m
2021-09-30 23:00:00,25.3354,0,KW761001,Q.G.m
2021-10-31 23:00:00,3.1594,0,KW761001,Q.G.m
2021-11-30 23:00:00,4.4988,0,KW761001,Q.G.m
2021-12-31 23:00:00,86.1808,0,KW761001,Q.G.m
2022-01-31 23:00:00,458.1497,0,KW761001,Q.G.m
2022-02-28 23:00:00,496.9164,0,KW761001,Q.G.m
2022-03-31 23:00:00,90.073,0,KW761001,Q.G.m
2022-04-30 23:00:00,178.7004,0,KW761001,Q.G.m
2022-05-31 23:00:00,22.8317,0,KW761001,Q.G.m
2022-06-30 23:00:00,12.0409,0,KW761001,Q.G.m
2022-07-31 23:00:00,5.96,0,KW761001,Q.G.m
2022-08-31 23:00:00,4.6521,0,KW761001,Q.G.m
2022-09-30 23:00:00,3.2782,0,KW761001,Q.G.m
2022-10-31 23:00:00,22.766,0,KW761001,Q.G.m
2022-11-30 23:00:00,42.4633,0,KW761001,Q.G.m
2023-01-31 23:00:00,525.5121,0,KW761001,Q.G.m
2023-02-28 23:00:00,100.6708,0,KW761001,Q.G.m
2023-03-31 23:00:00,305.9794,0,KW761001,Q.G.m
2023-04-30 23:00:00,410.0701,0,KW761001,Q.G.m
2023-05-31 23:00:00,340.8292,0,KW761001,Q.G.m
