datetime,value,flag,location_id,parameter_id
2019-12-31 23:00:00,-0.407,0,KW433012,Q.B.m
2020-01-31 23:00:00,-0.3938,0,KW433012,Q.B.m
2020-02-29 23:00:00,-0.0848,0,KW433012,Q.B.m
2020-03-31 23:00:00,-0.8347,0,KW433012,Q.B.m
2020-12-31 23:00:00,-0.6661,0,KW433012,Q.B.m
2021-01-31 23:00:00,-0.3987,0,KW433012,Q.B.m
2021-02-28 23:00:00,-0.944,0,KW433012,Q.B.m
2021-03-31 23:00:00,-1.3311,0,KW433012,Q.B.m
2021-04-30 23:00:00,-1.6378,0,KW433012,Q.B.m
2021-05-31 23:00:00,-0.7522,0,KW433012,Q.B.m
2021-06-30 23:00:00,-1.3757,0,KW433012,Q.B.m
2021-07-31 23:00:00,-1.1131,0,KW433012,Q.B.m
2021-08-31 23:00:00,-1.1561,0,KW433012,Q.B.m
2021-09-30 23:00:00,-1.2172,0,KW433012,Q.B.m
2021-10-31 23:00:00,-0.8733,0,KW433012,Q.B.m
2021-11-30 23:00:00,-0.6861,0,KW433012,Q.B.m
2021-12-31 23:00:00,-0.9751,0,KW433012,Q.B.m
2022-01-31 23:00:00,-1.0967,0,KW433012,Q.B.m
2022-02-28 23:00:00,-0.7054,0,KW433012,Q.B.m
2022-03-31 23:00:00,-1.6092,0,KW433012,Q.B.m
2022-07-31 23:00:00,-2.7938,0,KW433012,Q.B.m
2022-11-30 23:00:00,-1.0471,0,KW433012,Q.B.m
