datetime,value,flag,location_id,parameter_id
2014-12-31 23:00:00,352.75,0,KW761001,Q.G.d
2015-01-01 23:00:00,329.6389,0,KW761001,Q.G.d
2015-01-02 23:00:00,279.2709,0,KW761001,Q.G.d
2015-01-03 23:00:00,253.4514,0,KW761001,Q.G.d
2015-01-04 23:00:00,259.5347,0,KW761001,Q.G.d
2015-01-05 23:00:00,306.5708,0,KW761001,Q.G.d
2015-01-06 23:00:00,403.25,0,KW761001,Q.G.d
2015-01-07 23:00:00,529.1042,0,KW761001,Q.G.d
2015-01-08 23:00:00,628.7139,0,KW761001,Q.G.d
2015-01-09 23:00:00,691.7736,0,KW761001,Q.G.d
2015-01-10 23:00:00,691.1861,0,KW761001,Q.G.d
2015-01-11 23:00:00,723.6181,0,KW761001,Q.G.d
2015-01-12 23:00:00,721.5139,0,KW761001,Q.G.d
2015-01-13 23:00:00,742.0695,0,KW761001,Q.G.d
2015-01-14 23:00:00,795.6945,0,KW761001,Q.G.d
2015-01-15 23:00:00,816.7431,0,KW761001,Q.G.d
2015-01-16 23:00:00,808.507,0,KW761001,Q.G.d
2015-01-17 23:00:00,786.5222,0,KW761001,Q.G.d
2015-01-18 23:00:00,749.7848,0,KW761001,Q.G.d
2015-01-19 23:00:00,727.4098,0,KW761001,Q.G.d
2015-01-20 23:00:00,708.0139,0,KW761001,Q.G.d
2015-01-21 23:00:00,679.8542,0,KW761001,Q.G.d
2015-01-22 23:00:00,636.3403,0,KW761001,Q.G.d
2015-01-23 23:00:00,623.3125,0,KW761001,Q.G.d
2015-01-24 23:00:00,575.9375,0,KW761001,Q.G.d
2015-01-25 23:00:00,541.2722,0,KW761001,Q.G.d
2015-01-26 23:00:00,495.4028,0,KW761001,Q.G.d
2015-01-27 23:00:00,474.9218,0,KW761001,Q.G.d
2015-01-28 23:00:00,441.0973,0,KW761001,Q.G.d
2015-01-29 23:00:00,471.2292,0,KW761001,Q.G.d
2015-01-30 23:00:00,502.4723,0,KW761001,Q.G.d
2015-01-31 23:00:00,522.7083,0,KW761001,Q.G.d
2015-02-01 23:00:00,554.7431,0,KW761001,Q.G.d
2015-02-02 23:00:00,581.9167,0,KW761001,Q.G.d
2015-02-03 23:00:00,607.8333,0,KW761001,Q.G.d
2015-02-04 23:00:00,603.507,0,KW761001,Q.G.d
2015-02-05 23:00:00,563.4931,0,KW761001,Q.G.d
2015-02-06 23:00:00,512.1458,0,KW761001,Q.G.d
2015-02-07 23:00:00,460.5903,0,KW761001,Q.G.d
2015-02-08 23:00:00,414.9722,0,KW761001,Q.G.d
2015-02-09 23:00:00,374.9042,0,KW761001,Q.G.d
2015-02-10 23:00:00,334.4445,0,KW761001,Q.G.d
2015-02-11 23:00:00,282.1945,0,KW761001,Q.G.d
2015-02-12 23:00:00,255.8056,0,KW761001,Q.G.d
2015-02-13 23:00:00,257.0347,0,KW761001,Q.G.d
2015-02-14 23:00:00,240.7917,0,KW761001,Q.G.d
2015-02-15 23:00:00,236.8333,0,KW761001,Q.G.d
2015-02-16 23:00:00,215.007,0,KW761001,Q.G.d
2015-02-17 23:00:00,218.3195,0,KW761001,Q.G.d
2015-02-18 23:00:00,210.5042,0,KW761001,Q.G.d
2015-02-19 23:00:00,190.7986,0,KW761001,Q.G.d
2015-02-20 23:00:00,151.8611,0,KW761001,Q.G.d
2015-02-21 23:00:00,148.0889,0,KW761001,Q.G.d
