datetime,value,flag,location_id,parameter_id
2014-12-31 23:00:00,5.325,0,KW431311,Q.B.m
2015-01-31 23:00:00,5.4898,0,KW431311,Q.B.m
2015-02-28 23:00:00,3.9976,0,KW431311,Q.B.m
2015-03-31 23:00:00,2.6485,0,KW431311,Q.B.m
2015-04-30 23:00:00,1.8338,0,KW431311,Q.B.m
2015-05-31 23:00:00,1.7914,0,KW431311,Q.B.m
2015-06-30 23:00:00,1.0016,0,KW431311,Q.B.m
2015-07-31 23:00:00,1.1827,0,KW431311,Q.B.m
2015-08-31 23:00:00,2.9722,0,KW431311,Q.B.m
2015-09-30 23:00:00,3.711,0,KW431311,Q.B.m
2015-10-31 23:00:00,2.349,0,KW431311,Q.B.m
2015-12-31 23:00:00,4.6785,0,KW431311,Q.B.m
2017-12-31 23:00:00,7.1462,0,KW431311,Q.B.m
2018-12-31 23:00:00,4.0455,0,KW431311,Q.B.m
2019-12-31 23:00:00,4.0007,0,KW431311,Q.B.m
2020-01-31 23:00:00,2.801,0,KW431311,Q.B.m
2020-02-29 23:00:00,7.1807,0,KW431311,Q.B.m
2020-03-31 23:00:00,3.7116,0,KW431311,Q.B.m
2020-12-31 23:00:00,4.9432,0,KW431311,Q.B.m
2021-01-31 23:00:00,3.8042,0,KW431311,Q.B.m
2021-02-28 23:00:00,3.5639,0,KW431311,Q.B.m
2021-03-31 23:00:00,1.8708,0,KW431311,Q.B.m
2021-04-30 23:00:00,1.2239,0,KW431311,Q.B.m
2021-05-31 23:00:00,1.901,0,KW431311,Q.B.m
2021-06-30 23:00:00,0.7677,0,KW431311,Q.B.m
2021-07-31 23:00:00,0.6849,0,KW431311,Q.B.m
2021-08-31 23:00:00,0.9533,0,KW431311,Q.B.m
2021-09-30 23:00:00,0.5345,0,KW431311,Q.B.m
2021-10-31 23:00:00,3.4169,0,KW431311,Q.B.m
2021-11-30 23:00:00,3.294,0,KW431311,Q.B.m
2021-12-31 23:00:00,3.6196,0,KW431311,Q.B.m
2022-01-31 23:00:00,1.8761,0,KW431311,Q.B.m
2022-02-28 23:00:00,5.8286,0,KW431311,Q.B.m
2022-03-31 23:00:00,1.0613,0,KW431311,Q.B.m
2022-07-31 23:00:00,4.7753,0,KW431311,Q.B.m
2022-10-31 23:00:00,1.0885,3,KW431311,Q.B.m
2022-11-30 23:00:00,2.7818,0,KW431311,Q.B.m
