datetime,value,flag,location_id,parameter_id
2022-09-02 23:00:00,-0.0351,0,KW213016,Q.B.d
2022-09-03 23:00:00,-0.0502,0,KW213016,Q.B.d
2022-09-04 23:00:00,-0.0211,0,KW213016,Q.B.d
2022-09-05 23:00:00,-0.0284,0,KW213016,Q.B.d
2022-09-06 23:00:00,-0.0319,0,KW213016,Q.B.d
2022-09-07 23:00:00,-0.0475,0,KW213016,Q.B.d
2022-09-08 23:00:00,-0.018,0,KW213016,Q.B.d
2022-09-09 23:00:00,-0.0587,0,KW213016,Q.B.d
2022-09-10 23:00:00,-0.0332,0,KW213016,Q.B.d
2022-09-11 23:00:00,-0.0307,0,KW213016,Q.B.d
2022-09-12 23:00:00,-0.0271,0,KW213016,Q.B.d
2022-09-13 23:00:00,-0.0118,0,KW213016,Q.B.d
2022-09-14 23:00:00,-0.0258,0,KW213016,Q.B.d
2022-09-15 23:00:00,-0.0167,0,KW213016,Q.B.d
2022-09-16 23:00:00,-0.0128,0,KW213016,Q.B.d
2022-09-17 23:00:00,-0.0159,0,KW213016,Q.B.d
2022-09-18 23:00:00,-0.0269,0,KW213016,Q.B.d
2022-09-19 23:00:00,-0.0077,0,KW213016,Q.B.d
2022-09-20 23:00:00,-0.0157,0,KW213016,Q.B.d
2022-09-21 23:00:00,-0.0279,0,KW213016,Q.B.d
2022-09-22 23:00:00,-0.0141,0,KW213016,Q.B.d
2022-09-23 23:00:00,-0.017,0,KW213016,Q.B.d
2022-09-24 23:00:00,-0.0326,0,KW213016,Q.B.d
2022-09-25 23:00:00,-0.018,0,KW213016,Q.B.d
2022-09-26 23:00:00,-0.0156,0,KW213016,Q.B.d
2022-09-27 23:00:00,-0.0199,0,KW213016,Q.B.d
2022-09-28 23:00:00,-0.0183,0,KW213016,Q.B.d
2022-09-29 23:00:00,-0.0221,0,KW213016,Q.B.d
2022-09-30 23:00:00,-0.0261,0,KW213016,Q.B.d
2022-10-01 23:00:00,-0.0161,0,KW213016,Q.B.d
2022-10-02 23:00:00,-0.0159,0,KW213016,Q.B.d
