datetime,value,flag,location_id,parameter_id
2014-12-31 23:00:00,0.0921,0,KW104411,Q.B.d
2015-01-01 23:00:00,0.0926,0,KW104411,Q.B.d
2015-01-02 23:00:00,0.0958,0,KW104411,Q.B.d
2015-01-03 23:00:00,0.1158,0,KW104411,Q.B.d
2015-01-04 23:00:00,0.111,0,KW104411,Q.B.d
2015-01-05 23:00:00,0.0973,0,KW104411,Q.B.d
2015-01-06 23:00:00,0.0944,0,KW104411,Q.B.d
2015-01-07 23:00:00,0.1149,0,KW104411,Q.B.d
2015-01-08 23:00:00,0.0335,0,KW104411,Q.B.d
2015-01-09 23:00:00,0.1524,0,KW104411,Q.B.d
2015-01-10 23:00:00,0.2225,0,KW104411,Q.B.d
2015-01-11 23:00:00,0.0554,0,KW104411,Q.B.d
2015-01-12 23:00:00,0.0701,0,KW104411,Q.B.d
2015-01-13 23:00:00,0.0,0,KW104411,Q.B.d
2015-01-14 23:00:00,0.0,0,KW104411,Q.B.d
2015-01-15 23:00:00,0.0421,0,KW104411,Q.B.d
2015-01-16 23:00:00,0.0,0,KW104411,Q.B.d
2015-01-17 23:00:00,0.0859,0,KW104411,Q.B.d
2015-01-18 23:00:00,0.0446,0,KW104411,Q.B.d
2015-01-19 23:00:00,0.0432,0,KW104411,Q.B.d
2015-01-20 23:00:00,0.0913,0,KW104411,Q.B.d
2015-01-21 23:00:00,0.064,0,KW104411,Q.B.d
2015-01-22 23:00:00,0.0717,0,KW104411,Q.B.d
2015-01-23 23:00:00,0.1118,0,KW104411,Q.B.d
2015-01-24 23:00:00,0.0797,0,KW104411,Q.B.d
2015-01-25 23:00:00,0.0958,0,KW104411,Q.B.d
2015-01-26 23:00:00,0.0903,0,KW104411,Q.B.d
2015-01-27 23:00:00,0.0919,0,KW104411,Q.B.d
2015-01-28 23:00:00,0.0457,0,KW104411,Q.B.d
2015-01-29 23:00:00,0.0432,0,KW104411,Q.B.d
2015-01-30 23:00:00,0.0,0,KW104411,Q.B.d
2015-01-31 23:00:00,0.0892,0,KW104411,Q.B.d
2015-02-01 23:00:00,0.0683,0,KW104411,Q.B.d
2015-02-02 23:00:00,0.0735,0,KW104411,Q.B.d
2015-02-03 23:00:00,0.0924,0,KW104411,Q.B.d
2015-02-04 23:00:00,0.0936,0,KW104411,Q.B.d
2015-02-05 23:00:00,0.0888,0,KW104411,Q.B.d
2015-02-06 23:00:00,0.0974,0,KW104411,Q.B.d
2015-02-07 23:00:00,0.0848,0,KW104411,Q.B.d
2015-02-08 23:00:00,0.1012,0,KW104411,Q.B.d
2015-02-09 23:00:00,0.1281,0,KW104411,Q.B.d
2015-02-10 23:00:00,0.0971,0,KW104411,Q.B.d
2015-02-11 23:00:00,0.0982,0,KW104411,Q.B.d
2015-02-12 23:00:00,0.1063,0,KW104411,Q.B.d
2015-02-13 23:00:00,0.1247,0,KW104411,Q.B.d
2015-02-14 23:00:00,0.0923,0,KW104411,Q.B.d
2015-02-15 23:00:00,0.141,0,KW104411,Q.B.d
2015-02-16 23:00:00,0.0999,0,KW104411,Q.B.d
2015-02-17 23:00:00,0.1147,0,KW104411,Q.B.d
2015-02-18 23:00:00,0.1173,0,KW104411,Q.B.d
2015-02-19 23:00:00,0.0924,0,KW104411,Q.B.d
2015-02-20 23:00:00,0.0833,0,KW104411,Q.B.d
