datetime,value,flag,location_id,parameter_id
2018-12-31 23:00:00,1.629,0,KW323921,Q.B.m
2019-12-31 23:00:00,1.9635,0,KW323921,Q.B.m
2020-01-31 23:00:00,1.3834,0,KW323921,Q.B.m
2020-02-29 23:00:00,3.2518,0,KW323921,Q.B.m
2020-03-31 23:00:00,1.8345,0,KW323921,Q.B.m
2020-12-31 23:00:00,2.2332,0,KW323921,Q.B.m
2021-01-31 23:00:00,2.1762,0,KW323921,Q.B.m
2021-02-28 23:00:00,1.8496,0,KW323921,Q.B.m
2021-03-31 23:00:00,0.6106,0,KW323921,Q.B.m
2021-04-30 23:00:00,0.3844,0,KW323921,Q.B.m
2021-05-31 23:00:00,1.066,0,KW323921,Q.B.m
2021-06-30 23:00:00,0.0761,0,KW323921,Q.B.m
2021-07-31 23:00:00,0.466,0,KW323921,Q.B.m
2021-08-31 23:00:00,0.2913,0,KW323921,Q.B.m
2021-09-30 23:00:00,-0.0362,0,KW323921,Q.B.m
2021-10-31 23:00:00,1.2535,0,KW323921,Q.B.m
2021-11-30 23:00:00,1.4915,0,KW323921,Q.B.m
2021-12-31 23:00:00,1.672,0,KW323921,Q.B.m
2022-01-31 23:00:00,1.648,0,KW323921,Q.B.m
2022-02-28 23:00:00,3.2718,0,KW323921,Q.B.m
2022-03-31 23:00:00,0.2396,0,KW323921,Q.B.m
2022-07-31 23:00:00,-1.7376,0,KW323921,Q.B.m
2022-10-31 23:00:00,0.5632,3,KW323921,Q.B.m
