datetime,value,flag,location_id,parameter_id
2018-12-31 23:00:00,0.4979,0,KW435621,Q.B.m
2019-12-31 23:00:00,0.4923,0,KW435621,Q.B.m
2020-01-31 23:00:00,0.5347,0,KW435621,Q.B.m
2020-02-29 23:00:00,0.8552,0,KW435621,Q.B.m
2020-03-31 23:00:00,0.2799,0,KW435621,Q.B.m
2020-12-31 23:00:00,0.5564,0,KW435621,Q.B.m
2021-01-31 23:00:00,0.4657,0,KW435621,Q.B.m
2021-02-28 23:00:00,0.5501,0,KW435621,Q.B.m
2021-03-31 23:00:00,0.5561,0,KW435621,Q.B.m
2021-04-30 23:00:00,0.246,0,KW435621,Q.B.m
2021-05-31 23:00:00,0.2491,0,KW435621,Q.B.m
2021-06-30 23:00:00,0.2013,0,KW435621,Q.B.m
2021-07-31 23:00:00,0.2368,0,KW435621,Q.B.m
2021-08-31 23:00:00,0.1938,0,KW435621,Q.B.m
2021-09-30 23:00:00,0.2525,0,KW435621,Q.B.m
2021-10-31 23:00:00,0.3375,0,KW435621,Q.B.m
2021-11-30 23:00:00,0.4499,0,KW435621,Q.B.m
2021-12-31 23:00:00,0.3243,0,KW435621,Q.B.m
2022-01-31 23:00:00,0.3355,0,KW435621,Q.B.m
2022-02-28 23:00:00,0.5271,0,KW435621,Q.B.m
2022-03-31 23:00:00,0.3212,0,KW435621,Q.B.m
2022-07-31 23:00:00,0.3722,0,KW435621,Q.B.m
2022-11-30 23:00:00,0.195,0,KW435621,Q.B.m
