datetime,value,flag,location_id,parameter_id
2018-11-30 23:00:00,0.913,0,KW323921,Q.B.d
2018-12-01 23:00:00,0.3618,0,KW323921,Q.B.d
2018-12-02 23:00:00,1.4281,0,KW323921,Q.B.d
2018-12-03 23:00:00,1.8176,0,KW323921,Q.B.d
2018-12-04 23:00:00,0.7641,0,KW323921,Q.B.d
2018-12-05 23:00:00,0.9157,0,KW323921,Q.B.d
2018-12-06 23:00:00,0.8777,0,KW323921,Q.B.d
2018-12-07 23:00:00,2.8901,0,KW323921,Q.B.d
2018-12-08 23:00:00,2.8735,0,KW323921,Q.B.d
2018-12-09 23:00:00,4.0257,0,KW323921,Q.B.d
2018-12-10 23:00:00,2.1075,0,KW323921,Q.B.d
2018-12-11 23:00:00,1.5755,0,KW323921,Q.B.d
2018-12-12 23:00:00,0.9985,0,KW323921,Q.B.d
2018-12-13 23:00:00,0.8485,0,KW323921,Q.B.d
2018-12-14 23:00:00,0.7496,0,KW323921,Q.B.d
2018-12-15 23:00:00,-0.0654,0,KW323921,Q.B.d
2018-12-16 23:00:00,0.8038,0,KW323921,Q.B.d
2018-12-17 23:00:00,2.1161,0,KW323921,Q.B.d
2018-12-18 23:00:00,1.7187,0,KW323921,Q.B.d
2018-12-19 23:00:00,1.087,0,KW323921,Q.B.d
2018-12-20 23:00:00,2.2733,0,KW323921,Q.B.d
2018-12-21 23:00:00,3.696,0,KW323921,Q.B.d
2018-12-22 23:00:00,3.8238,0,KW323921,Q.B.d
2018-12-23 23:00:00,2.6082,0,KW323921,Q.B.d
2018-12-24 23:00:00,2.9956,0,KW323921,Q.B.d
2018-12-25 23:00:00,1.631,0,KW323921,Q.B.d
2018-12-26 23:00:00,1.1262,0,KW323921,Q.B.d
2018-12-27 23:00:00,0.9723,0,KW323921,Q.B.d
2018-12-28 23:00:00,1.1093,0,KW323921,Q.B.d
2018-12-29 23:00:00,0.9147,0,KW323921,Q.B.d
2018-12-30 23:00:00,0.8423,0,KW323921,Q.B.d
2018-12-31 23:00:00,0.6108,0,KW323921,Q.B.d
2019-11-30 23:00:00,1.8183,0,KW323921,Q.B.d
2019-12-01 23:00:00,0.5206,0,KW323921,Q.B.d
2019-12-02 23:00:00,1.4007,0,KW323921,Q.B.d
2019-12-03 23:00:00,0.4503,0,KW323921,Q.B.d
2019-12-04 23:00:00,0.3484,0,KW323921,Q.B.d
2019-12-05 23:00:00,1.5523,0,KW323921,Q.B.d
2019-12-06 23:00:00,2.3367,0,KW323921,Q.B.d
2019-12-07 23:00:00,3.8822,0,KW323921,Q.B.d
2019-12-08 23:00:00,3.4772,0,KW323921,Q.B.d
2019-12-09 23:00:00,3.122,0,KW323921,Q.B.d
2019-12-10 23:00:00,2.156,0,KW323921,Q.B.d
