datetime,value,flag,location_id,parameter_id
2022-09-02 23:00:00,0.1653,0,KW213015,Q.B.d
2022-09-03 23:00:00,0.0307,0,KW213015,Q.B.d
2022-09-04 23:00:00,0.0238,0,KW213015,Q.B.d
2022-09-05 23:00:00,0.036,0,KW213015,Q.B.d
2022-09-06 23:00:00,0.0286,0,KW213015,Q.B.d
2022-09-07 23:00:00,0.0123,0,KW213015,Q.B.d
2022-09-08 23:00:00,0.0317,0,KW213015,Q.B.d
2022-09-09 23:00:00,0.0278,0,KW213015,Q.B.d
2022-09-10 23:00:00,0.0271,0,KW213015,Q.B.d
2022-09-11 23:00:00,0.034,0,KW213015,Q.B.d
2022-09-12 23:00:00,0.0315,0,KW213015,Q.B.d
2022-09-13 23:00:00,1.6313,0,KW213015,Q.B.d
2022-09-14 23:00:00,2.216,0,KW213015,Q.B.d
2022-09-15 23:00:00,3.3863,0,KW213015,Q.B.d
2022-09-16 23:00:00,1.9782,0,KW213015,Q.B.d
2022-09-17 23:00:00,0.8107,0,KW213015,Q.B.d
2022-09-18 23:00:00,0.1739,0,KW213015,Q.B.d
2022-09-19 23:00:00,1.0902,0,KW213015,Q.B.d
2022-09-20 23:00:00,0.0312,0,KW213015,Q.B.d
2022-09-21 23:00:00,0.0261,0,KW213015,Q.B.d
2022-09-22 23:00:00,0.053,0,KW213015,Q.B.d
2022-09-23 23:00:00,0.0477,0,KW213015,Q.B.d
2022-09-24 23:00:00,1.2082,0,KW213015,Q.B.d
2022-09-25 23:00:00,1.7445,0,KW213015,Q.B.d
2022-09-26 23:00:00,0.8824,0,KW213015,Q.B.d
2022-09-27 23:00:00,0.0431,0,KW213015,Q.B.d
2022-09-28 23:00:00,0.4113,0,KW213015,Q.B.d
2022-09-29 23:00:00,1.5815,0,KW213015,Q.B.d
2022-09-30 23:00:00,0.8071,0,KW213015,Q.B.d
2022-10-01 23:00:00,0.0414,0,KW213015,Q.B.d
2022-10-02 23:00:00,1.1487,0,KW213015,Q.B.d
