datetime,value,flag,location_id,parameter_id
2015-07-31 23:00:00,-1.5234,0,KW218241,Q.B.m
2015-08-31 23:00:00,-0.7676,0,KW218241,Q.B.m
2015-09-30 23:00:00,0.1377,0,KW218241,Q.B.m
2015-10-31 23:00:00,-1.0381,0,KW218241,Q.B.m
2015-12-31 23:00:00,0.3348,0,KW218241,Q.B.m
2017-12-31 23:00:00,1.5297,0,KW218241,Q.B.m
2018-12-31 23:00:00,0.3897,0,KW218241,Q.B.m
2019-12-31 23:00:00,0.5354,0,KW218241,Q.B.m
2020-01-31 23:00:00,0.2537,0,KW218241,Q.B.m
2020-02-29 23:00:00,1.5043,0,KW218241,Q.B.m
2020-03-31 23:00:00,0.2131,0,KW218241,Q.B.m
2020-12-31 23:00:00,0.4899,0,KW218241,Q.B.m
2021-01-31 23:00:00,0.641,0,KW218241,Q.B.m
2021-02-28 23:00:00,-0.0499,0,KW218241,Q.B.m
2021-03-31 23:00:00,-1.2069,0,KW218241,Q.B.m
2021-04-30 23:00:00,-1.7789,0,KW218241,Q.B.m
2021-05-31 23:00:00,-0.5353,0,KW218241,Q.B.m
2021-06-30 23:00:00,-1.7194,0,KW218241,Q.B.m
2021-07-31 23:00:00,-1.3853,0,KW218241,Q.B.m
2021-08-31 23:00:00,-1.2172,0,KW218241,Q.B.m
2021-09-30 23:00:00,-1.4445,0,KW218241,Q.B.m
2021-10-31 23:00:00,-0.2778,0,KW218241,Q.B.m
2021-11-30 23:00:00,-0.1928,0,KW218241,Q.B.m
2021-12-31 23:00:00,-0.312,0,KW218241,Q.B.m
2022-01-31 23:00:00,-0.6527,0,KW218241,Q.B.m
2022-02-28 23:00:00,0.5499,0,KW218241,Q.B.m
2022-03-31 23:00:00,-1.7896,0,KW218241,Q.B.m
2022-05-31 23:00:00,-1.8439,3,KW218241,Q.B.m
2022-09-30 23:00:00,-3.1238,0,KW218241,Q.B.m
