datetime,value,flag,location_id,parameter_id
2015-04-30 23:00:00,0.0321,3,KW432612,Q.B.m
2015-05-31 23:00:00,0.0286,0,KW432612,Q.B.m
2015-06-30 23:00:00,0.0272,0,KW432612,Q.B.m
2015-07-31 23:00:00,0.0308,0,KW432612,Q.B.m
2015-08-31 23:00:00,0.0139,0,KW432612,Q.B.m
2015-09-30 23:00:00,0.0048,0,KW432612,Q.B.m
2015-10-31 23:00:00,0.0114,0,KW432612,Q.B.m
2015-12-31 23:00:00,0.0005,0,KW432612,Q.B.m
2017-12-31 23:00:00,0.0,0,KW432612,Q.B.m
2018-12-31 23:00:00,0.0162,0,KW432612,Q.B.m
2019-12-31 23:00:00,0.0,0,KW432612,Q.B.m
2020-01-31 23:00:00,0.0,0,KW432612,Q.B.m
2020-02-29 23:00:00,0.0,0,KW432612,Q.B.m
2020-03-31 23:00:00,0.0056,0,KW432612,Q.B.m
2020-12-31 23:00:00,0.0057,0,KW432612,Q.B.m
2021-01-31 23:00:00,0.0002,0,KW432612,Q.B.m
2021-02-28 23:00:00,0.0055,0,KW432612,Q.B.m
2021-03-31 23:00:00,0.0158,0,KW432612,Q.B.m
2021-04-30 23:00:00,0.0244,0,KW432612,Q.B.m
2021-05-31 23:00:00,0.0088,0,KW432612,Q.B.m
2021-06-30 23:00:00,0.0374,0,KW432612,Q.B.m
2021-07-31 23:00:00,0.0365,0,KW432612,Q.B.m
2021-08-31 23:00:00,0.0271,0,KW432612,Q.B.m
2021-09-30 23:00:00,0.0321,0,KW432612,Q.B.m
2021-10-31 23:00:00,0.0228,0,KW432612,Q.B.m
2021-11-30 23:00:00,0.0063,0,KW432612,Q.B.m
2021-12-31 23:00:00,0.0167,0,KW432612,Q.B.m
2022-01-31 23:00:00,0.0169,0,KW432612,Q.B.m
2022-02-28 23:00:00,0.0218,0,KW432612,Q.B.m
2022-03-31 23:00:00,0.0156,0,KW432612,Q.B.m
2022-07-31 23:00:00,0.0427,0,KW432612,Q.B.m
2022-10-31 23:00:00,0.0138,3,KW432612,Q.B.m
